sentence_id,words,labels
7433,the,O
7433,seedings,O
7433,himself,O
7433,after,O
7433,Kafelnikov,B-PER
7433,withdrew,O
7433,.,O
7434,Ranked,O
7434,18th,O
7434,in,O
7434,the,O
7434,world,O
7434,",",O
7434,Stich,B-PER
7434,might,O
7434,have,O
7434,been,O
7434,slipped,O
7434,into,O
7434,that,O
7434,spot,O
7434,ahead,O
7434,of,O
7434,Spain,B-LOC
7434,'s,O
7434,Felix,B-PER
7434,Mantilla,I-PER
7434,",",O
7434,who,O
7434,is,O
7434,16th,O
7434,but,O
7434,had,O
7434,never,O
7434,been,O
7434,played,O
7434,in,O
7434,the,O
7434,Open,B-MISC
7434,and,O
7434,had,O
7434,been,O
7434,left,O
7434,out,O
7434,of,O
7434,the,O
7434,seedings,O
7434,originally,O
7434,.,O
7435,But,O
7435,Stich,B-PER
7435,did,O
7435,n't,O
7435,want,O
7435,to,O
7435,play,O
7435,that,O
7435,game,O
7435,.,O
7436,"""",O
7436,I,O
7436,think,O
7436,he,O
7436,deserves,O
7436,to,O
7436,be,O
7436,seeded,O
7436,as,O
7436,everybody,O
7436,else,O
7436,who,O
7436,is,O
7436,in,O
7436,the,O
7436,top,O
7436,16,O
7436,deserves,O
7436,to,O
7436,be,O
7436,seeded,O
7436,",",O
7436,"""",O
7436,Stich,B-PER
7436,said,O
7436,.,O
7438,TENNIS,O
7438,-,O
7438,MONDAY,O
7438,'S,O
7438,RESULTS,O
7438,FROM,O
7438,U.S.,B-MISC
7438,OPEN,I-MISC
7438,.,O
7439,NEW,B-LOC
7439,YORK,I-LOC
7439,1996-08-26,O
7440,Results,O
7440,of,O
7440,first,O
7440,round,O
7440,matches,O
7440,on,O
7440,Monday,O
7440,in,O
7440,the,O
7440,U.S.,B-MISC
7440,Open,I-MISC
7440,tennis,O
7440,championships,O
7440,at,O
7440,the,O
7440,National,B-LOC
7440,Tennis,I-LOC
7440,Centre,I-LOC
7440,(,O
7440,prefix,O
7440,denotes,O
7440,seeding,O
7440,),O
7440,:,O
7441,Women,O
7441,'s,O
7441,singles,O
7442,16,O
7442,-,O
7442,Martina,B-PER
7442,Hingis,I-PER
7442,(,O
7442,Switzerland,B-LOC
7442,),O
7442,beat,O
7442,Angeles,B-PER
7442,Montolio,I-PER
7442,(,O
7442,Spain,B-LOC
7442,),O
7442,6-1,O
7442,6-0,O
7443,Anne-Gaelle,B-PER
7443,Sidot,I-PER
7443,(,O
7443,France,B-LOC
7443,),O
7443,beat,O
7443,Janette,B-PER
7443,Husarova,I-PER
7443,(,O
7443,Slovakia,B-LOC
7443,),O
7443,6-4,O
7443,6-4,O
7444,13,O
7444,-,O
7444,Brenda,B-PER
7444,Schultz-McCarthy,I-PER
7444,(,O
7444,Netherlands,B-LOC
7444,),O
7444,beat,O
7444,Nana,B-PER
7444,Miyagi,I-PER
7444,(,O
7444,Japan,B-LOC
7444,),O
7444,6-1,O
7444,6-4,O
7445,Aleksandra,B-PER
7445,Olsza,I-PER
7445,(,O
7445,Poland,B-LOC
7445,),O
7445,beat,O
7445,12,O
7445,-,O
7445,Magdalena,B-PER
7445,Maleeva,I-PER
7445,(,O
7445,Bulgaria,B-LOC
7445,),O
7445,6-4,O
7445,6-2,O
7446,Men,O
7446,'s,O
7446,singles,O
7447,Michael,B-PER
7447,Stich,I-PER
7447,(,O
7447,Germany,B-LOC
7447,),O
7447,beat,O
7447,Tommy,B-PER
7447,Haas,I-PER
7447,(,O
7447,Germany,B-LOC
7447,),O
7447,6-3,O
7447,1-6,O
7447,6-1,O
7447,7-5,O
7448,Sergi,B-PER
7448,Bruguera,I-PER
7448,(,O
7448,Spain,B-LOC
7448,),O
7448,beat,O
7448,Kris,B-PER
7448,Goossens,I-PER
7448,(,O
7448,Belgium,B-LOC
7448,),O
7448,6-2,O
7448,6-0,O
7448,7-6,O
7448,(,O
7448,7-1,O
7448,),O
7449,Frederic,B-PER
7449,Vitoux,I-PER
7449,(,O
7449,France,B-LOC
7449,),O
7449,beat,O
7449,Ramon,B-PER
7449,Delgado,I-PER
7449,(,O
7449,Paraguay,B-LOC
7449,),O
7449,6-4,O
7449,6-4,O
7449,7-6,O
7449,(,O
7449,7-3,O
7449,),O
7450,Women,O
7450,'s,O
7450,singles,O
7451,Henrietta,B-PER
7451,Nagyova,I-PER
7451,(,O
7451,Slovakia,B-LOC
7451,),O
7451,beat,O
7451,Gala,B-PER
7451,Leon,I-PER
7451,Garcia,I-PER
7451,(,O
7451,Spain,B-LOC
7451,),O
7451,6-1,O
7451,4-6,O
7451,6-3,O
7452,Asa,B-PER
7452,Carlsson,I-PER
7452,(,O
7452,Sweden,B-LOC
7452,),O
7452,beat,O
7452,Gloria,B-PER
7452,Pizzichini,I-PER
7452,(,O
7452,Italy,B-LOC
7452,),O
7452,3-6,O
7452,6-1,O
7452,7-5,O
7453,Barbara,B-PER
7453,Schett,I-PER
7453,(,O
7453,Austria,B-LOC
7453,),O
7453,beat,O
7453,Sabine,B-PER
7453,Appelmans,I-PER
7453,(,O
7453,Belgium,B-LOC
7453,),O
7453,1-6,O
7453,6-4,O
7453,6-4,O
7454,Cristina,B-PER
7454,Torrens-Valero,I-PER
7454,(,O
7454,Spain,B-LOC
7454,),O
7454,beat,O
7454,Sabine,B-PER
7454,Hack,I-PER
7454,(,O
7454,Germany,B-LOC
7454,),O
7454,2-6,O
7454,6-4,O
7454,6-2,O
7455,Women,O
7455,'s,O
7455,singles,O
7456,Helena,B-PER
7456,Sukova,I-PER
7456,(,O
7456,Czech,B-LOC
7456,Republic,I-LOC
7456,),O
7456,beat,O
7456,Yone,B-PER
7456,Kamio,I-PER
7456,(,O
7456,Japan,B-LOC
7456,),O
7456,6-2,O
7456,6-3,O
7457,Irina,B-PER
7457,Spirlea,I-PER
7457,(,O
7457,Romania,B-LOC
7457,),O
7457,beat,O
7457,Petra,B-PER
7457,Begerow,I-PER
7457,(,O
7457,Germany,B-LOC
7457,),O
7457,6-3,O
7457,6-2,O
7458,Maria,B-PER
7458,Jose,I-PER
7458,Gaidano,I-PER
7458,(,O
7458,Argentina,B-LOC
7458,),O
7458,beat,O
7458,Melanie,B-PER
7458,Schnell,I-PER
7458,(,O
7458,Austria,B-LOC
7458,),O
7458,6-4,O
7458,6-0,O
7459,Men,O
7459,'s,O
7459,singles,O
7460,Carlos,B-PER
7460,Moya,I-PER
7460,(,O
7460,Spain,B-LOC
7460,),O
7460,beat,O
7460,Scott,B-PER
7460,Humphries,I-PER
7460,(,O
7460,U.S.,B-LOC
7460,),O
7460,6-1,O
7460,6-7,O
7460,(,O
7460,3-7,O
7460,),O
7460,6-7,O
7460,(,O
7460,1-7,O
7460,),O
7460,6-0,O
7460,6-4,O
7461,Kenneth,B-PER
7461,Carlsen,I-PER
7461,(,O
7461,Denmark,B-LOC
7461,),O
7461,beat,O
7461,Patrick,B-PER
7461,Rafter,I-PER
7461,(,O
7461,Australia,B-LOC
7461,),O
7461,7-6,O
7461,(,O
7461,9-7,O
7461,),O
7461,6-3,O
7461,7-6,O
7461,(,O
7461,8-6,O
7461,),O
7462,Magnus,B-PER
7462,Gustafsson,I-PER
7462,(,O
7462,Sweden,B-LOC
7462,),O
7462,beat,O
7462,Carlos,B-PER
7462,Costa,I-PER
7462,(,O
7462,Spain,B-LOC
7462,),O
7462,7-5,O
7462,4-6,O
7462,7-6,O
7462,(,O
7462,7-4,O
7462,),O
7462,6-3,O
7463,Jeff,B-PER
7463,Tarango,I-PER
7463,(,O
7463,U.S.,B-LOC
7463,),O
7463,beat,O
7463,Alex,B-PER
7463,Radulescu,I-PER
7463,(,O
7463,Romania,B-LOC
7463,),O
7463,6-7,O
7463,(,O
7463,5-7,O
7463,),O
7463,6-4,O
7463,6-1,O
7463,retired,O
7463,",",O
7463,heat,O
7463,exhaustion,O
7464,Men,O
7464,'s,O
7464,singles,O
7465,11,O
7465,-,O
7465,MaliVai,B-PER
7465,Washington,I-PER
7465,(,O
7465,U.S.,B-LOC
7465,),O
7465,beat,O
7465,Karim,B-PER
7465,Alami,I-PER
7465,(,O
7465,Morocco,B-LOC
7465,),O
7465,6-4,O
7465,2-6,O
7465,7-6,O
7465,(,O
7465,7-5,O
7465,),O
7465,6-1,O
7466,Dirk,B-PER
7466,Dier,I-PER
7466,(,O
7466,Germany,B-LOC
7466,),O
7466,beat,O
7466,Chuck,B-PER
7466,Adams,I-PER
7466,(,O
7466,U.S.,B-LOC
7466,),O
7466,6-4,O
7466,2-6,O
7466,6-4,O
7466,6-4,O
7467,Jason,B-PER
7467,Stoltenberg,I-PER
7467,(,O
7467,Australia,B-LOC
7467,),O
7467,beat,O
7467,Stefano,B-PER
7467,Pescosolido,I-PER
7467,(,O
7467,Italy,B-LOC
7467,),O
7467,7-5,O
7467,6-4,O
7467,6-1,O
7468,Arnaud,B-PER
7468,Boetsch,I-PER
7468,(,O
7468,France,B-LOC
7468,),O
7468,beat,O
7468,Nicolas,B-PER
7468,Pereira,I-PER
7468,(,O
7468,Venezuela,B-LOC
7468,),O
7468,7-6,O
7468,(,O
7468,7-4,O
7468,),O
7468,6-4,O
7468,7-5,O
7469,David,B-PER
7469,Prinosil,I-PER
7469,(,O
7469,Germany,B-LOC
7469,),O
7469,beat,O
7469,Peter,B-PER
7469,Tramacchi,I-PER
7469,(,O
7469,Australia,B-LOC
7469,),O
7469,6-3,O
7469,6-2,O
7469,3-6,O
7469,6-7,O
7469,(,O
7469,5-7,O
7469,),O
7469,6-1,O
7470,Women,O
7470,'s,O
7470,singles,O
7471,Amanda,B-PER
7471,Coetzer,I-PER
7471,(,O
7471,South,B-LOC
7471,Africa,I-LOC
7471,),O
7471,beat,O
7471,6,O
7471,-,O
7471,Anke,B-PER
7471,Huber,I-PER
7471,(,O
7471,Germany,B-LOC
7471,),O
7471,6-1,O
7471,2-6,O
7471,6-2,O
7472,Anna,B-PER
7472,Kournikova,I-PER
7472,(,O
7472,Russia,B-LOC
7472,),O
7472,beat,O
7472,Ludmila,B-PER
7472,Richterova,I-PER
7472,(,O
7472,Czech,B-LOC
7472,Republic,I-LOC
7472,),O
7472,7-6,O
7472,(,O
7472,7-4,O
7472,),O
7472,6-3,O
7473,Debbie,B-PER
7473,Graham,I-PER
7473,(,O
7473,U.S.,B-LOC
7473,),O
7473,beat,O
7473,Stephanie,B-PER
7473,Deville,I-PER
7473,(,O
7473,Belarus,B-LOC
7473,),O
7473,6-4,O
7473,6-2,O
7474,Barbara,B-PER
7474,Rittner,I-PER
7474,(,O
7474,Germany,B-LOC
7474,),O
7474,beat,O
7474,Katarina,B-PER
7474,Studenikova,I-PER
7474,(,O
7474,Slovakia,B-LOC
7474,),O
7474,7-5,O
7474,7-5,O
7475,Kristina,B-PER
7475,Brandi,I-PER
7475,(,O
7475,U.S.,B-LOC
7475,),O
7475,beat,O
7475,Andrea,B-PER
7475,Glass,I-PER
7475,(,O
7475,Germany,B-LOC
7475,),O
7475,6-2,O
7475,6-3,O
7476,Ines,B-PER
7476,Gorrochategui,I-PER
7476,(,O
7476,Argentina,B-LOC
7476,),O
7476,beat,O
7476,Magdalena,B-PER
7476,Grzybowska,I-PER
7476,(,O
7476,Poland,B-LOC
7476,),O
7476,4-6,O
7476,6-4,O
7476,6-1,O
7477,Men,O
7477,'s,O
7477,singles,O
7478,Alberto,B-PER
7478,Berasategui,I-PER
7478,(,O
7478,Spain,B-LOC
7478,),O
7478,beat,O
7478,Cecil,B-PER
7478,Mamiit,I-PER
7478,(,O
7478,U.S.,B-LOC
7478,),O
7478,6-1,O
7478,6-4,O
7478,6-0,O
7479,Guillaume,B-PER
7479,Raoux,I-PER
7479,(,O
7479,France,B-LOC
7479,),O
7479,beat,O
7479,Filip,B-PER
7479,Dewulf,I-PER
7479,(,O
7479,Belgium,B-LOC
7479,),O
7479,7-6,O
7479,(,O
7479,7-5,O
7479,),O
7479,3-6,O
7479,1-6,O
7479,6-4,O
7479,7-5,O
7480,Alex,B-PER
7480,O'Brien,I-PER
7480,(,O
7480,U.S.,B-LOC
7480,),O
7480,beat,O
7480,Nicolas,B-PER
7480,Lapentti,I-PER
7480,(,O
7480,Ecuador,B-LOC
7480,),O
7480,6-4,O
7480,1-6,O
7480,6-4,O
7480,6-3,O
7481,2,O
7481,-,O
7481,Michael,B-PER
7481,Chang,I-PER
7481,(,O
7481,U.S.,B-LOC
7481,),O
7481,beat,O
7481,Jaime,B-PER
7481,Oncins,I-PER
7481,(,O
7481,Brazil,B-LOC
7481,),O
7481,3-6,O
7481,6-1,O
7481,6-0,O
7481,7,O
7481,-,O
7481,6,O
7481,(,O
7481,8-6,O
7481,),O
7482,Women,O
7482,'s,O
7482,singles,O
7483,14,O
7483,-,O
7483,Barbara,B-PER
7483,Paulus,I-PER
7483,(,O
7483,Austria,B-LOC
7483,),O
7483,beat,O
7483,Yi,B-PER
7483,Jing-Qian,I-PER
7483,(,O
7483,China,B-LOC
7483,),O
7483,6-2,O
7483,6-1,O
7484,Wang,B-PER
7484,Shi-Ting,I-PER
7484,(,O
7484,Taiwan,B-LOC
7484,),O
7484,beat,O
7484,Corina,B-PER
7484,Morariu,I-PER
7484,(,O
7484,U.S.,B-LOC
7484,),O
7484,6-4,O
7484,6-7,O
7484,(,O
7484,5-7,O
7484,),O
7484,6-2,O
7485,Linda,B-PER
7485,Wild,I-PER
7485,(,O
7485,U.S.,B-LOC
7485,),O
7485,beat,O
7485,Sung-Hee,B-PER
7485,Park,I-PER
7485,(,O
7485,South,B-LOC
7485,Korea,I-LOC
7485,),O
7485,6-2,O
7485,6-3,O
7486,Sarah,B-PER
7486,Pitkowski,I-PER
7486,(,O
7486,France,B-LOC
7486,),O
7486,beat,O
7486,Meghann,B-PER
7486,Shaughnessy,I-PER
7486,(,O
7486,U.S.,B-LOC
7486,),O
7486,6-3,O
7486,6-,O
7486,3,O
7487,Dally,B-PER
7487,Randriantefy,I-PER
7487,(,O
7487,Madagascar,B-LOC
7487,),O
7487,beat,O
7487,Elena,B-PER
7487,Makarova,I-PER
7487,(,O
7487,Russia,B-LOC
7487,),O
7487,6-,O
7487,3,O
7487,1-6,O
7487,7-5,O
7488,Laurence,B-PER
7488,Courtois,I-PER
7488,(,O
7488,Belgium,B-LOC
7488,),O
7488,beat,O
7488,Flora,B-LOC
7488,Perfetti,B-PER
7488,(,O
7488,Italy,B-LOC
7488,),O
7488,6-4,O
7488,3-6,O
7488,6-2,O
7489,Men,O
7489,'s,O
7489,singles,O
7490,Leander,B-PER
7490,Paes,I-PER
7490,(,O
7490,India,B-LOC
7490,),O
7490,beat,O
7490,Marcos,B-PER
7490,Ondruska,I-PER
7490,(,O
7490,South,B-LOC
7490,Africa,I-LOC
7490,),O
7490,7-6,O
7490,(,O
7490,7-3,O
7490,),O
7490,6-2,O
7490,7-5,O
7491,Jan,B-PER
7491,Siemerink,I-PER
7491,(,O
7491,Netherlands,B-LOC
7491,),O
7491,beat,O
7491,Carl-Uwe,B-PER
7491,Steeb,I-PER
7491,(,O
7491,Germany,B-LOC
7491,),O
7491,4-6,O
7491,6,O
7491,-,O
7491,1,O
7491,7-6,O
7491,(,O
7491,7-4,O
7491,),O
7491,6-4,O
7492,Neville,B-PER
7492,Godwin,I-PER
7492,(,O
7492,South,B-LOC
7492,Africa,I-LOC
7492,),O
7492,beat,O
7492,Tomas,B-PER
7492,Carbonell,I-PER
7492,(,O
7492,Spain,B-LOC
7492,),O
7492,6-4,O
7492,6-2,O
7492,3-6,O
7492,6-1,O
7493,Jim,B-PER
7493,Grabb,I-PER
7493,(,O
7493,U.S.,B-LOC
7493,),O
7493,beat,O
7493,Sandon,B-PER
7493,Stolle,I-PER
7493,(,O
7493,Australia,B-LOC
7493,),O
7493,6-3,O
7493,7-5,O
7493,7-6,O
7493,(,O
7493,7-4,O
7493,),O
7494,Women,O
7494,'s,O
7494,singles,O
7495,Alexandra,B-PER
7495,Fusai,I-PER
7495,(,O
7495,France,B-LOC
7495,),O
7495,beat,O
7495,Jill,B-PER
7495,Craybas,I-PER
7495,(,O
7495,U.S.,B-LOC
7495,),O
7495,6-1,O
7495,2-6,O
7495,7-5,O
7496,Naoko,B-PER
7496,Kijimuta,I-PER
7496,(,O
7496,Japan,B-LOC
7496,),O
7496,beat,O
7496,Tatyana,B-PER
7496,Jecmenica,I-PER
7496,(,O
7496,Yugoslavia,B-LOC
7496,),O
7496,6-3,O
7496,6-2,O
7497,Nathalie,B-PER
7497,Dechy,I-PER
7497,(,O
7497,France,B-LOC
7497,),O
7497,beat,O
7497,Christina,B-PER
7497,Singer,I-PER
7497,(,O
7497,Germany,B-LOC
7497,),O
7497,6-4,O
7497,6-0,O
7498,Jane,B-PER
7498,Chi,I-PER
7498,(,O
7498,U.S.,B-LOC
7498,),O
7498,beat,O
7498,Maria,B-PER
7498,Antonio,I-PER
7498,Sanchez,I-PER
7498,Lorenzo,I-PER
7498,(,O
7498,Spain,B-LOC
7498,),O
7498,6-4,O
7498,1-6,O
7498,6-3,O
7499,Els,B-PER
7499,Callens,I-PER
7499,(,O
7499,Belgium,B-LOC
7499,),O
7499,beat,O
7499,Nicole,B-PER
7499,Bradtke,I-PER
7499,(,O
7499,Australia,B-LOC
7499,),O
7499,7-6,O
7499,(,O
7499,7-1,O
7499,),O
7499,7-6,O
7499,(,O
7499,9-7,O
7499,),O
7500,Natalia,B-PER
7500,Baudone,I-PER
7500,(,O
7500,Italy,B-LOC
7500,),O
7500,beat,O
7500,Jolene,B-PER
7500,Watanabe,I-PER
7500,(,O
7500,U.S.,B-LOC
7500,),O
7500,6-4,O
7500,4-6,O
7500,7-6,O
7500,(,O
7500,8-6,O
7500,),O
7501,Ai,B-PER
7501,Sugiyama,I-PER
7501,(,O
7501,Japan,B-LOC
7501,),O
7501,beat,O
7501,Jana,B-PER
7501,Kandarr,I-PER
7501,(,O
7501,Germany,B-LOC
7501,),O
7501,6-2,O
7501,6-1,O
7503,BASEBALL,O
7503,-,O
7503,CUBS,B-ORG
7503,EDGE,O
7503,BRAVES,B-ORG
7503,WITH,O
7503,RUN,O
7503,IN,O
7503,TOP,O
7503,OF,O
7503,NINTH,O
7503,.,O
7504,ATLANTA,B-LOC
7504,1996-08-25,O
7505,Brian,B-PER
7505,McRae,I-PER
7505,singled,O
7505,in,O
7505,Tyler,B-PER
7505,Houston,I-PER
7505,in,O
7505,the,O
7505,top,O
7505,of,O
7505,the,O
7505,ninth,O
7505,inning,O
7505,to,O
7505,snap,O
7505,a,O
7505,tie,O
7505,as,O
7505,the,O
7505,Chicago,B-ORG
7505,Cubs,I-ORG
7505,avoided,O
7505,a,O
7505,three-game,O
7505,sweep,O
7505,with,O
7505,3-2,O
7505,victory,O
7505,over,O
7505,the,O
7505,Atlanta,B-ORG
7505,Braves,I-ORG
7505,on,O
7505,Sunday,O
7505,.,O
7506,The,O
7506,Braves,B-ORG
7506,scored,O
7506,four,O
7506,runs,O
7506,in,O
7506,the,O
7506,ninth,O
7506,for,O
7506,a,O
7506,6-5,O
7506,victory,O
7506,on,O
7506,Saturday,O
7506,.,O
7507,Kevin,B-PER
7507,Foster,I-PER
7507,(,O
7507,5-2,O
7507,),O
7507,won,O
7507,his,O
7507,second,O
7507,straight,O
7507,start,O
7507,",",O
7507,allowing,O
7507,two,O
7507,runs,O
7507,and,O
7507,six,O
7507,hits,O
7507,with,O
7507,two,O
7507,walks,O
7507,and,O
7507,three,O
7507,strikeouts,O
7507,over,O
7507,eight,O
7507,innings,O
7507,.,O
7508,"""",O
7508,The,O
7508,biggest,O
7508,thing,O
7508,was,O
7508,my,O
7508,fastball,O
7508,",",O
7508,I,O
7508,was,O
7508,able,O
7508,to,O
7508,rotate,O
7508,it,O
7508,pretty,O
7508,good,O
7508,",",O
7508,"""",O
7508,Foster,B-PER
7508,said,O
7508,.,O
7508,"""",O
7509,Also,O
7509,",",O
7509,I,O
7509,was,O
7509,able,O
7509,to,O
7509,keep,O
7509,my,O
7509,changeup,O
7509,down,O
7509,.,O
7509,"""",O
7510,At,O
7510,Colorado,B-LOC
7510,",",O
7510,Vinny,B-PER
7510,Castilla,I-PER
7510,homered,O
7510,twice,O
7510,and,O
7510,drove,O
7510,in,O
7510,four,O
7510,runs,O
7510,and,O
7510,Larry,B-PER
7510,Walker,I-PER
7510,went,O
7510,3-for-4,O
7510,with,O
7510,a,O
7510,homer,O
7510,and,O
7510,three,O
7510,RBI,B-MISC
7510,as,O
7510,the,O
7510,Colorado,B-ORG
7510,Rockies,I-ORG
7510,outslugged,O
7510,the,O
7510,Pittsburgh,B-ORG
7510,Pirates,I-ORG
7510,13-9,O
7510,in,O
7510,the,O
7510,rubber,O
7510,game,O
7510,of,O
7510,a,O
7510,three-game,O
7510,series,O
7510,.,O
7511,Castilla,B-ORG
7511,'s,O
7511,first,O
7511,homer,O
7511,of,O
7511,the,O
7511,game,O
7511,",",O
7511,a,O
7511,solo,O
7511,shot,O
7511,in,O
7511,the,O
7511,seventh,O
7511,off,O
7511,reliever,O
7511,Marc,B-PER
7511,Wilkins,I-PER
7511,(,O
7511,3-1,O
7511,),O
7511,extended,O
7511,Colorado,B-ORG
7511,'s,O
7511,lead,O
7511,to,O
7511,9-7,O
7511,.,O
7512,He,O
7512,added,O
7512,a,O
7512,three-run,O
7512,homer,O
7512,in,O
7512,the,O
7512,eighth,O
7512,off,O
7512,John,B-PER
7512,Ericks,I-PER
7512,to,O
7512,make,O
7512,it,O
7512,13-8,O
7512,.,O
7513,At,O
7513,Florida,B-LOC
7513,",",O
7513,Edgar,B-PER
7513,Renteria,I-PER
7513,'s,O
7513,two-out,O
7513,single,O
7513,in,O
7513,the,O
7513,bottom,O
7513,of,O
7513,the,O
7513,ninth,O
7513,inning,O
7513,scored,O
7513,Jesus,B-PER
7513,Tavarez,I-PER
7513,with,O
7513,the,O
7513,winning,O
7513,run,O
7513,as,O
7513,the,O
7513,Florida,B-ORG
7513,Marlins,I-ORG
7513,edged,O
7513,the,O
7513,Cincinnati,B-ORG
7513,Reds,I-ORG
7513,6-5,O
7513,.,O
7514,"""",O
7514,Right,O
7514,after,O
7514,Edgar,B-PER
7514,made,O
7514,contact,O
7514,",",O
7514,I,O
7514,knew,O
7514,I,O
7514,had,O
7514,to,O
7514,score,O
7514,",",O
7514,"""",O
7514,said,O
7514,Tavarez,B-PER
7514,.,O
7514,"""",O
7515,I,O
7515,knew,O
7515,I,O
7515,would,O
7515,score,O
7515,even,O
7515,if,O
7515,he,O
7515,fielded,O
7515,it,O
7515,cleanly,O
7515,",",O
7515,he,O
7515,could,O
7515,n't,O
7515,throw,O
7515,me,O
7515,out,O
7515,.,O
7515,"""",O
7516,"""",O
7516,Edgar,B-PER
7516,is,O
7516,a,O
7516,tremendous,O
7516,player,O
7516,right,O
7516,now,O
7516,",",O
7516,"""",O
7516,said,O
7516,Florida,B-ORG
7516,manager,O
7516,John,B-PER
7516,Boles,I-PER
7516,.,O
7516,"""",O
7517,But,O
7517,I,O
7517,ca,O
7517,n't,O
7517,wait,O
7517,to,O
7517,see,O
7517,how,O
7517,good,O
7517,he,O
7517,'ll,O
7517,be,O
7517,when,O
7517,he,O
7517,grows,O
7517,up,O
7517,.,O
7517,"""",O
7518,In,O
7518,San,B-LOC
7518,Francisco,I-LOC
7518,",",O
7518,Osvaldo,B-PER
7518,Fenandez,I-PER
7518,fired,O
7518,a,O
7518,seven-hitter,O
7518,and,O
7518,Trenidad,B-PER
7518,Hubbard,I-PER
7518,belted,O
7518,a,O
7518,two-run,O
7518,homer,O
7518,as,O
7518,the,O
7518,San,B-ORG
7518,Francisco,I-ORG
7518,Giants,I-ORG
7518,ended,O
7518,a,O
7518,three-game,O
7518,losing,O
7518,streak,O
7518,by,O
7518,defeating,O
7518,the,O
7518,Montreal,B-ORG
7518,Expos,I-ORG
7518,",",O
7518,7-2,O
7518,.,O
7519,Fernandez,B-PER
7519,(,O
7519,6-13,O
7519,),O
7519,allowed,O
7519,two,O
7519,runs,O
7519,",",O
7519,walked,O
7519,one,O
7519,and,O
7519,struck,O
7519,out,O
7519,eight,O
7519,for,O
7519,his,O
7519,second,O
7519,career,O
7519,complete,O
7519,game,O
7519,",",O
7519,both,O
7519,against,O
7519,Montreal,B-ORG
7519,.,O
7520,In,O
7520,Los,B-LOC
7520,Angeles,I-LOC
7520,",",O
7520,Greg,B-PER
7520,Gagne,I-PER
7520,had,O
7520,a,O
7520,run-scoring,O
7520,single,O
7520,and,O
7520,Chad,B-PER
7520,Curtis,I-PER
7520,drew,O
7520,a,O
7520,bases-loaded,O
7520,walk,O
7520,in,O
7520,the,O
7520,bottom,O
7520,of,O
7520,the,O
7520,eighth,O
7520,inning,O
7520,as,O
7520,the,O
7520,Los,B-ORG
7520,Angeles,I-ORG
7520,Dodgers,I-ORG
7520,rallied,O
7520,for,O
7520,a,O
7520,6-5,O
7520,victory,O
7520,and,O
7520,a,O
7520,three-game,O
7520,sweep,O
7520,of,O
7520,the,O
7520,New,B-ORG
7520,York,I-ORG
7520,Mets,I-ORG
7520,.,O
7521,"""",O
7521,It,O
7521,was,O
7521,one,O
7521,of,O
7521,these,O
7521,games,O
7521,where,O
7521,you,O
7521,get,O
7521,three,O
7521,straight,O
7521,pinch-hits,O
7521,and,O
7521,a,O
7521,walk,O
7521,of,O
7521,a,O
7521,pinch-hitter,O
7521,",",O
7521,that,O
7521,'s,O
7521,how,O
7521,you,O
7521,win,O
7521,pennants,O
7521,",",O
7521,"""",O
7521,Dodgers,B-ORG
7521,manager,O
7521,Bill,B-PER
7521,Russell,I-PER
7521,said,O
7521,.,O
7521,"""",O
7522,Mike,B-PER
7522,Piazza,I-PER
7523,In,O
7523,San,B-LOC
7523,Diego,I-LOC
7523,",",O
7523,Steve,B-PER
7523,Finley,I-PER
7523,and,O
7523,Jody,B-PER
7523,Reed,I-PER
7523,drove,O
7523,in,O
7523,three,O
7523,runs,O
7523,apiece,O
7523,as,O
7523,the,O
7523,San,B-ORG
7523,Diego,I-ORG
7523,Padres,I-ORG
7523,built,O
7523,a,O
7523,six-run,O
7523,lead,O
7523,after,O
7523,three,O
7523,innings,O
7523,and,O
7523,cruised,O
7523,to,O
7523,an,O
7523,11-2,O
7523,victory,O
7523,over,O
7523,the,O
7523,Philadelphia,B-ORG
7523,Phillies,I-ORG
7523,.,O
7524,Ken,B-PER
7524,Caminiti,I-PER
7524,added,O
7524,two,O
7524,RBI,B-MISC
7524,for,O
7524,the,O
7524,Padres,B-ORG
7524,",",O
7524,who,O
7524,have,O
7524,won,O
7524,six,O
7524,of,O
7524,their,O
7524,last,O
7524,seven,O
7524,games,O
7524,and,O
7524,remained,O
7524,one,O
7524,game,O
7524,ahead,O
7524,of,O
7524,the,O
7524,Los,B-ORG
7524,Angeles,I-ORG
7524,Dodgers,I-ORG
7524,in,O
7524,the,O
7524,National,B-MISC
7524,League,I-MISC
7524,West,I-MISC
7524,.,O
7525,In,O
7525,Houston,B-LOC
7525,",",O
7525,Jeff,B-PER
7525,Bagwell,I-PER
7525,homered,O
7525,and,O
7525,Donne,B-PER
7525,Wall,I-PER
7525,allowed,O
7525,one,O
7525,run,O
7525,over,O
7525,seven,O
7525,innings,O
7525,as,O
7525,the,O
7525,Houston,B-ORG
7525,Astros,I-ORG
7525,defeated,O
7525,the,O
7525,St.,B-ORG
7525,Louis,I-ORG
7525,Cardinals,I-ORG
7525,4-1,O
7525,.,O
7526,Wall,B-PER
7526,(,O
7526,8-4,O
7526,),O
7526,allowed,O
7526,three,O
7526,hits,O
7526,",",O
7526,walked,O
7526,two,O
7526,and,O
7526,struck,O
7526,out,O
7526,seven,O
7526,as,O
7526,the,O
7526,Astros,B-ORG
7526,moved,O
7526,1-1/2,O
7526,games,O
7526,ahead,O
7526,of,O
7526,the,O
